"","EDN","ED_Name","Prov","Electors","Nbr_Poll","Val_Bal","Val_Pct","Rej_Bal","Pct_Rej","Tot_Bal","TO","Win_Cand","LPV","CPV","NDV","GRV","BQV","OTV","Maj","Cand_Nbr","Male","Female","Avg_Gender","Tot_Memb","like_vote","sat_harp","ecc_sat","fin_own","Lib","CPC","NDP","Har","Tru","Mul","Count","Avg_Memb","Pct_Fem","Win","Win_Party","CPC_Win","LIB_Win","NDP_Win","GRN_Win","BQP_Win","OTP_Win"
"300",59007,"Cloverdale--Langley City","BC",78189,188,54075,99.7,186,0.3,54261,69.4,"Aldag, John Liberal/Libéral",24617,18800,8463,2195,0,0,5817,4,42,43,0.505882352941176,2,1.25757575757576,2.6144578313253,2.33734939759036,2.12941176470588,49.8974358974359,52.1728395061728,43.4050632911392,42.3614457831325,48.5308641975309,41.4025974025974,85,0.0235294117647059,0.505882352941176,24617,"LIB",0,1,0,0,0,0
"301",59008,"Coquitlam--Port Coquitlam","BC",85122,208,56511,99.5,287,0.5,56798,66.7,"McKinnon, Ron Liberal/Libéral",19938,18083,15400,2076,0,1014,1855,5,44,55,0.555555555555556,3,1.39080459770115,2.94565217391304,2.50549450549451,2.07216494845361,51.0315789473684,42.2526315789474,55.2736842105263,37.0947368421053,49.6702127659574,53.6043956043956,99,0.0303030303030303,0.555555555555556,19938,"LIB",0,1,0,0,0,0
"302",59009,"Courtenay--Alberni","BC",92266,270,69849,99.7,185,0.3,70034,75.9,"Johns, Gord NDP-New Democratic Party/NPD-Nouveau Parti démocratique",15212,19714,26582,8201,0,140,6868,5,45,51,0.53125,6,1.28947368421053,2.92307692307692,2.40659340659341,2.2258064516129,45.8426966292135,41.1,43.9540229885057,34.5056179775281,48.4597701149425,45.8117647058824,96,0.0625,0.53125,26582,"NDP",0,0,1,0,0,0
"303",59010,"Cowichan--Malahat--Langford","BC",81888,227,61778,99.6,230,0.4,62008,75.7,"MacGregor, Alistair NDP-New Democratic Party/NPD-Nouveau Parti démocratique",14685,14091,22200,10462,0,340,7515,5,33,39,0.541666666666667,4,1.41666666666667,3.01492537313433,2.53623188405797,2.09859154929577,53.8484848484849,38.8461538461538,54.6969696969697,29.134328358209,56.1212121212121,57.2698412698413,72,0.0555555555555556,0.541666666666667,22200,"NDP",0,0,1,0,0,0
"304",59011,"Delta","BC",75044,212,55689,99.6,200,0.4,55889,74.5,"Qualtrough, Carla Liberal/Libéral",27355,18255,8311,1768,0,0,9100,4,43,34,0.441558441558441,2,1.18840579710145,2.75324675324675,2.39189189189189,2.14864864864865,50.4857142857143,47.3428571428571,48.6714285714286,41.4225352112676,48.9855072463768,46.2878787878788,77,0.025974025974026,0.441558441558442,27355,"LIB",0,1,0,0,0,0
"305",59012,"Fleetwood--Port Kells","BC",75150,205,48763,99.5,269,0.5,49032,65.2,"Hardie, Ken Liberal/Libéral",22871,14275,10463,1154,0,0,8596,4,38,32,0.457142857142857,5,1.61538461538462,2.47619047619048,2.31746031746032,2.18461538461538,50.741935483871,51.4354838709677,41.241935483871,47.5079365079365,48.5161290322581,43.3333333333333,70,0.0714285714285714,0.457142857142857,22871,"LIB",0,1,0,0,0,0
"306",59013,"Kamloops--Thompson--Cariboo","BC",95347,273,69765,99.8,174,0.2,69939,73.4,"McLeod, Cathy Conservative/Conservateur",21215,24595,21466,2489,0,0,3129,4,47,64,0.576576576576577,8,1.37078651685393,3.00961538461538,2.55445544554455,2.13888888888889,52.378640776699,37.6634615384615,50.2941176470588,30.0673076923077,53.8585858585859,50.7708333333333,111,0.0720720720720721,0.576576576576577,24595,"CPC",1,0,0,0,0,0
"307",59014,"Kelowna--Lake Country","BC",91131,234,64155,99.6,230,0.4,64385,70.7,"Fuhr, Stephen Liberal/Libéral",29614,25502,9039,0,0,0,4112,3,39,60,0.606060606060606,4,1.38823529411765,2.8804347826087,2.37234042553191,2.10204081632653,61.4777777777778,39.4565217391304,44.4615384615385,33.0967741935484,61.5274725274725,46.9239130434783,99,0.0404040404040404,0.606060606060606,29614,"LIB",0,1,0,0,0,0
"308",59015,"Kootenay--Columbia","BC",86895,260,63206,99.7,197,0.3,63403,73,"Stetski, Wayne NDP-New Democratic Party/NPD-Nouveau Parti démocratique",12315,23247,23529,4115,0,0,282,4,31,38,0.550724637681159,6,1.39655172413793,2.75384615384615,2.45454545454545,2.15151515151515,46.9508196721311,44.78125,40.6885245901639,39,47.9354838709677,38.8196721311475,69,0.0869565217391304,0.550724637681159,23529,"NDP",0,0,1,0,0,0
"309",59016,"Langley--Aldergrove","BC",83065,209,59896,99.7,204,0.3,60100,72.4,"Warawa, Mark Conservative/Conservateur",21894,27333,7490,2644,0,535,5439,5,26,39,0.6,5,1.43103448275862,2.64516129032258,2.33333333333333,2.15384615384615,51.5833333333333,50.655737704918,39.5932203389831,45.1290322580645,47.2666666666667,39.8965517241379,65,0.0769230769230769,0.6,27333,"CPC",1,0,0,0,0,0
"310",59017,"Mission--Matsqui--Fraser Canyon","BC",63744,187,44651,99.5,209,0.5,44860,70.4,"Sidhu, Jati Liberal/Libéral",16625,15587,9174,2293,0,972,1038,6,22,23,0.511111111111111,3,1.5,2.71111111111111,2.5,2.22727272727273,57.75,38.75,43.8139534883721,33.0227272727273,51.0227272727273,46.1428571428571,45,0.0666666666666667,0.511111111111111,16625,"LIB",0,1,0,0,0,0
"311",59018,"Nanaimo--Ladysmith","BC",95200,252,71241,99.8,158,0.2,71399,75,"Malcolmson, Sheila NDP-New Democratic Party/NPD-Nouveau Parti démocratique",16753,16637,23651,14074,0,126,6898,5,56,45,0.445544554455445,12,1.28571428571429,3.1530612244898,2.6530612244898,2.41237113402062,52.9690721649485,30.7755102040816,51.1530612244898,25.969696969697,51.8526315789474,46.5106382978723,101,0.118811881188119,0.445544554455446,23651,"NDP",0,0,1,0,0,0
"312",59019,"New Westminster--Burnaby","BC",80394,197,52642,99.3,363,0.7,53005,65.9,"Julian, Peter NDP-New Democratic Party/NPD-Nouveau Parti démocratique",15253,10512,22876,2487,0,1514,7623,6,52,45,0.479591836734694,3,1.41025641025641,3.04210526315789,2.55434782608696,2.18556701030928,61.5714285714286,28.5913978494624,63.2417582417582,27.5052631578947,60.125,59.4044943820225,98,0.0306122448979592,0.459183673469388,22876,"NDP",0,0,1,0,0,0
"313",59020,"North Okanagan--Shuswap","BC",97554,275,69954,99.8,152,0.2,70106,71.9,"Arnold, Mel Conservative/Conservateur",20949,27490,17907,3608,0,0,6541,4,41,50,0.549450549450549,3,1.48484848484848,2.75294117647059,2.43529411764706,2.26966292134831,48.7469879518072,44.7037037037037,41.4390243902439,37.8024691358025,47.8518518518519,42.2926829268293,91,0.032967032967033,0.549450549450549,27490,"CPC",1,0,0,0,0,0
"314",59021,"North Vancouver","BC",85219,207,64354,99.7,218,0.3,64572,75.8,"Wilkinson, Jonathan Liberal/Libéral",36458,17301,5015,5350,0,230,19157,6,39,30,0.434782608695652,4,1.32,2.90909090909091,2.421875,2.32352941176471,57.921875,42.1538461538462,49.8769230769231,32.7611940298507,55.5454545454545,51.4,69,0.0579710144927536,0.434782608695652,36458,"LIB",0,1,0,0,0,0
"315",59022,"Pitt Meadows--Maple Ridge","BC",72635,185,52150,99.8,121,0.2,52271,72,"Ruimy, Dan Liberal/Libéral",17673,16373,15450,2202,0,452,1300,5,28,49,0.636363636363636,7,1.4,2.94520547945205,2.52112676056338,2.2,47.1044776119403,37.6617647058824,49.9701492537313,30.695652173913,50.8358208955224,48.8,77,0.0909090909090909,0.636363636363636,17673,"LIB",0,1,0,0,0,0
"316",59023,"Port Moody--Coquitlam","BC",79555,211,54667,99.7,174,0.3,54841,68.9,"Donnelly, Fin NDP-New Democratic Party/NPD-Nouveau Parti démocratique",16888,16112,19706,1878,0,83,2818,5,36,30,0.454545454545455,3,1.3921568627451,2.96666666666667,2.59016393442623,2.23809523809524,55.6393442622951,41.4354838709677,43.6774193548387,33.7741935483871,50.7540983606557,45.5645161290323,66,0.0454545454545455,0.454545454545455,19706,"NDP",0,0,1,0,0,0
"317",59024,"Prince George--Peace River--Northern Rockies","BC",78250,230,51859,99.6,197,0.4,52056,66.5,"Zimmer, Bob Conservative/Conservateur",12913,27237,8014,2672,0,1023,14324,6,15,32,0.680851063829787,2,1.45652173913043,3.13333333333333,2.8,2.37777777777778,58.8571428571429,32.5116279069767,57.1428571428571,25.9555555555556,57.1627906976744,53.4615384615385,47,0.0425531914893617,0.680851063829787,27237,"CPC",1,0,0,0,0,0
"318",59025,"Richmond Centre/Richmond-Centre","BC",69678,175,39862,99.4,227,0.6,40089,57.5,"Wong, Alice Conservative/Conservateur",16486,17622,4602,1152,0,0,1136,4,45,23,0.338235294117647,3,1.28070175438596,2.66153846153846,2.34848484848485,2.16176470588235,62.5538461538462,46.4769230769231,45.8125,42.5625,59.1290322580645,46.7377049180328,68,0.0441176470588235,0.338235294117647,17622,"CPC",1,0,0,0,0,0
"319",59026,"Esquimalt--Saanich--Sooke","BC",91056,227,68081,99.7,199,0.3,68280,75,"Garrison, Randall NDP-New Democratic Party/NPD-Nouveau Parti démocratique",18622,11912,23836,13575,0,136,5214,5,35,69,0.663461538461539,10,1.2258064516129,3.10204081632653,2.50505050505051,2.15686274509804,60.32,31.95,59.5346534653465,26.97,63.06,55.83,104,0.0961538461538462,0.663461538461538,23836,"NDP",0,0,1,0,0,0
"320",59027,"Saanich--Gulf Islands","BC",86863,238,68140,99.7,201,0.3,68341,78.7,"May, Elizabeth Green Party/Parti Vert",11380,13260,6181,37070,0,249,23810,5,25,46,0.666666666666667,4,1.19354838709677,3.07352941176471,2.46268656716418,2.28169014084507,54.6521739130435,34.3714285714286,49.4264705882353,31.2898550724638,54.1304347826087,52.6153846153846,72,0.0555555555555556,0.638888888888889,37070,"GRN",0,0,0,1,0,0
"321",59028,"Skeena--Bulkley Valley","BC",64846,217,44109,99.6,157,0.4,44266,68.3,"Cullen, Nathan NDP-New Democratic Party/NPD-Nouveau Parti démocratique",8257,10936,22531,1605,0,780,11595,5,23,25,0.520833333333333,5,1.27027027027027,2.82608695652174,2.32558139534884,1.91489361702128,49.4222222222222,41.0444444444444,52.8636363636364,32.5909090909091,47.5952380952381,48.15,48,0.104166666666667,0.520833333333333,22531,"NDP",0,0,1,0,0,0
"322",59029,"South Okanagan--West Kootenay/Okanagan-Sud--Kootenay-Ouest","BC",91999,274,66594,99.7,216,0.3,66810,72.6,"Cannings, Richard NDP-New Democratic Party/NPD-Nouveau Parti démocratique",18732,19871,24823,2792,0,376,4952,5,50,55,0.523809523809524,10,1.27906976744186,2.77142857142857,2.42307692307692,2.24038461538462,50.0594059405941,44.8039215686275,51.9417475728155,37.5242718446602,52.0792079207921,53.4,105,0.0952380952380952,0.523809523809524,24823,"NDP",0,0,1,0,0,0
"323",59030,"South Surrey--White Rock/Surrey-Sud--White Rock","BC",76833,207,56631,99.6,219,0.4,56850,74,"Watts, Dianne Lynn Conservative/Conservateur",23495,24934,5895,1938,0,369,1439,6,40,34,0.459459459459459,5,1.33870967741935,2.60810810810811,2.28571428571429,2.12162162162162,46.4,52.4285714285714,39.9710144927536,45.3,43.6901408450704,38.2857142857143,74,0.0675675675675676,0.459459459459459,24934,"CPC",1,0,0,0,0,0
"324",59031,"Steveston--Richmond East/Steveston--Richmond-Est","BC",72225,186,43225,99.3,287,0.7,43512,60.2,"Peschisolido, Joe Liberal/Libéral",19486,16630,5248,1587,0,274,2856,5,38,32,0.457142857142857,1,1.42372881355932,2.73913043478261,2.38235294117647,2.14492753623188,55.1470588235294,46.2941176470588,48.1212121212121,43.6376811594203,53.7826086956522,48.3076923076923,70,0.0142857142857143,0.457142857142857,19486,"LIB",0,1,0,0,0,0
"325",59032,"Surrey Centre/Surrey-Centre","BC",71966,176,43198,99.2,352,0.8,43550,60.5,"Sarai, Randeep Liberal/Libéral",19471,8556,12992,1493,0,686,6479,6,22,41,0.650793650793651,3,1.68627450980392,3.11666666666667,2.51612903225806,2.36507936507937,59.6037735849057,34.0769230769231,66.5192307692308,29,60.3888888888889,60.7551020408163,63,0.0476190476190476,0.650793650793651,19471,"LIB",0,1,0,0,0,0
"326",59033,"Surrey--Newton","BC",65954,164,44424,99.3,328,0.7,44752,67.9,"Dhaliwal, Sukh Liberal/Libéral",24869,6978,11602,975,0,0,13267,4,25,20,0.444444444444444,1,1.34210526315789,2.83333333333333,2.4047619047619,2.20454545454545,50.5714285714286,38.9512195121951,50.0714285714286,35.8409090909091,48.2093023255814,46,45,0.0222222222222222,0.444444444444444,24869,"LIB",0,1,0,0,0,0
"327",59034,"Vancouver Centre/Vancouver-Centre","BC",88470,217,58048,99.6,247,0.4,58295,65.9,"Fry, Hedy Liberal/Libéral",32554,9818,11618,3370,0,688,20936,6,107,52,0.327044025157233,21,1.29166666666667,3.0974025974026,2.55769230769231,2.11320754716981,65.0130718954248,32.4671052631579,61.3841059602649,28.4934210526316,64.9210526315789,59.4137931034483,159,0.132075471698113,0.327044025157233,32554,"LIB",0,1,0,0,0,0
"328",59035,"Vancouver East/Vancouver-Est","BC",89324,226,58708,99.3,405,0.7,59113,66.2,"Kwan, Jenny NDP-New Democratic Party/NPD-Nouveau Parti démocratique",16532,6322,29316,5395,0,1143,12784,8,63,39,0.382352941176471,5,1.39130434782609,3.14583333333333,2.62886597938144,2.13,59.9354838709677,27.1397849462366,63.3804347826087,24.2978723404255,60.7789473684211,61.5111111111111,102,0.0490196078431373,0.382352941176471,29316,"NDP",0,0,1,0,0,0
"329",59036,"Vancouver Granville","BC",80488,204,53824,99.7,186,0.3,54010,67.1,"Wilson-Raybould, Jody Liberal/Libéral",23643,14028,14462,1691,0,0,9181,4,65,37,0.362745098039216,9,1.32584269662921,2.73469387755102,2.37,2.08910891089109,59.3157894736842,42.2291666666667,49.0967741935484,37.5104166666667,57.59375,51,102,0.0882352941176471,0.362745098039216,23643,"LIB",0,1,0,0,0,0
"330",59037,"North Island--Powell River","BC",81377,276,60536,99.7,177,0.3,60713,74.6,"Blaney, Rachel NDP-New Democratic Party/NPD-Nouveau Parti démocratique",15416,15840,24340,4940,0,0,8500,4,35,35,0.52112676056338,3,1.25925925925926,2.94202898550725,2.48571428571429,2.3,53.4090909090909,36.5522388059701,54.0615384615385,33.0909090909091,57.6307692307692,52.2153846153846,71,0.0422535211267606,0.492957746478873,24340,"NDP",0,0,1,0,0,0
"331",59038,"Vancouver Kingsway","BC",72438,180,45396,99,471,1,45867,63.3,"Davies, Don NDP-New Democratic Party/NPD-Nouveau Parti démocratique",12625,9538,20763,1476,0,994,8138,7,36,44,0.55,4,1.4,2.76470588235294,2.47142857142857,2.22972972972973,57.6857142857143,43.0285714285714,58.3098591549296,39.2714285714286,56.9130434782609,57.578125,80,0.05,0.55,20763,"NDP",0,0,1,0,0,0
"332",59039,"Vancouver Quadra","BC",76038,198,52972,99.7,144,0.3,53116,69.9,"Murray, Joyce Liberal/Libéral",31102,13683,5748,2229,0,210,17419,7,46,32,0.41025641025641,4,1.34426229508197,2.85526315789474,2.53333333333333,2.16883116883117,58.0416666666667,38.3472222222222,52,38.6857142857143,58.3913043478261,57.5735294117647,78,0.0512820512820513,0.41025641025641,31102,"LIB",0,1,0,0,0,0
"333",59040,"Vancouver South/Vancouver-Sud","BC",70992,184,44611,99.4,259,0.6,44870,63.2,"Sajjan, Harjit S. Liberal/Libéral",21773,15115,6230,1149,0,344,6658,6,39,32,0.450704225352113,3,1.3,2.74242424242424,2.28985507246377,2.08571428571429,58.328125,48.9242424242424,52.8,44.530303030303,51.2272727272727,51.1875,71,0.0422535211267606,0.450704225352113,21773,"LIB",0,1,0,0,0,0
"334",59041,"Victoria","BC",94627,251,71895,99.7,241,0.3,72136,76.2,"Rankin, Murray NDP-New Democratic Party/NPD-Nouveau Parti démocratique",8489,8480,30397,23666,0,863,6731,7,74,80,0.519480519480519,7,1.35779816513761,3.08333333333333,2.58620689655172,2.18543046357616,58.1398601398601,30.0694444444444,59.6950354609929,27.6223776223776,58.3356643356643,59.3138686131387,154,0.0454545454545455,0.519480519480519,30397,"NDP",0,0,1,0,0,0
"335",59042,"West Vancouver--Sunshine Coast--Sea to Sky Country","BC",90554,244,66458,99.7,173,0.3,66631,73.6,"Goldsmith-Jones, Pam Liberal/Libéral",36300,17411,6554,5907,0,286,18889,6,34,29,0.46031746031746,1,1.33333333333333,2.95,2.45762711864407,2.13114754098361,60.4745762711864,39.3728813559322,48.3333333333333,34.3166666666667,58.0491803278689,49.6440677966102,63,0.0158730158730159,0.46031746031746,36300,"LIB",0,1,0,0,0,0
"336",60001,"Yukon","YT",26879,82,20291,99.5,94,0.5,20385,75.8,"Bagnell, Larry Liberal/Libéral",10887,4928,3943,533,0,0,5959,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10887,"LIB",0,1,0,0,0,0
"337",61001,"Northwest Territories/Territoires du Nord-Ouest","NT",30110,91,18973,99.5,104,0.5,19077,63.4,"McLeod, Michael Liberal/Libéral",9172,3481,5783,537,0,0,3389,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9172,"LIB",0,1,0,0,0,0
"338",62001,"Nunavut","NU",20252,59,11928,99.2,95,0.8,12023,59.4,"Tootoo, Hunter Liberal/Libéral",5619,2956,3171,182,0,0,2448,4,0,0,2,0,NA,4,3,3,72,0,84,1,73,92,1,0,0,5619,"LIB",0,1,0,0,0,0
